	supersense_category	text
11618	noun.location	KuangGradeMarkEleven
11620	noun.animal	bear
11622	noun.shape	Flatline
11625	verb.change	overwhelm
11627	noun.shape	kaleidoscop-
11628	verb.stative	center
11629	noun.artifact	focalpoint
11631	noun.cognition	symbol
11632	verb.motion	tumble
11634	noun.artifact	swastika
11635	noun.body	crossbones
11638	noun.cognition	nullpoint
11639	noun.act	take
11640	noun.animal	shark
11643	noun.attribute	light
11644	noun.attribute	sting
11647	verb.possession	ridin
11649	noun.act	hardwiring
11650	verb.social	keep
11652	verb.social	watch
11656	noun.person	oldKuang
11659	noun.person	intomaelcum
11661	verb.communication	dealin
11667	noun.artifact	radiomodule
11669	noun.body	dreadlock
11675	verb.motion	trot
11680	verb.motion	bound
11681	noun.artifact	hillock
11683	noun.shape	twinge
11685	verb.contact	....
11686	verb.motion	narrow
11689	verb.body	ache
11692	noun.body	glia
11693	verb.contact	splotch
11694	noun.state	damp
11699	verb.perception	lookaround
11701	noun.act	relax
11702	noun.location	stopgo
11703	noun.location	DANGER
11704	noun.artifact	oak
11712	verb.motion	pitch
11713	noun.artifact	fancydress
11714	noun.person	trem-bling
11716	verb.motion	tug
11722	noun.artifact	cuff
11723	noun.artifact	shawl
11724	noun.artifact	slipper
11726	noun.animal	foxhead
11727	noun.artifact	instep
11730	noun.artifact	Sony
11732	verb.contact	heap
11733	noun.substance	sheepskin
11734	noun.artifact	low
11736	verb.contact	pave
11738	noun.artifact	entertainmentconsole
11739	noun.artifact	diskre-cording
11740	noun.artifact	spine
11741	verb.creation	case
11746	noun.artifact	cyberspacedeck
11752	noun.attribute	softness
11755	verb.contact	knockover
11759	noun.location	velope
11760	verb.contact	spill
11762	noun.artifact	glasshypodermic
11763	noun.artifact	spoon
11765	verb.social	walled
11769	verb.body	spit
11770	noun.artifact	duct
11772	noun.communication	lesson
11774	noun.artifact	liquor
11776	noun.food	brandy
11777	noun.quantity	trickle
11781	verb.change	die
11782	verb.cognition	intrude
11783	verb.cognition	amaze
11786	verb.creation	conduct
11787	noun.attribute	decorum
11790	verb.social	poison
11796	verb.cognition	cometomind
11797	noun.person	core
11801	verb.body	dream
11802	noun.person	madness
11804	noun.location	lie
11806	noun.quantity	grain
11807	verb.motion	seepin
11808	verb.change	draw
11809	noun.artifact	Callalilie
11810	noun.artifact	terracotta
11811	noun.person	nursemaid
11814	verb.motion	snapup
11815	verb.motion	quiver
11816	noun.substance	don
11818	noun.location	freezerburn
11820	verb.motion	lower
11821	noun.act	movement
11824	noun.artifact	intelligence
11827	verb.communication	deal
11828	noun.location	Melbourne
11829	noun.person	sweet
11830	noun.person	3jane
11831	verb.social	mind
11834	noun.person	boss
11836	verb.creation	conjure
11837	noun.person	lord
11841	noun.person	queen
11842	noun.location	Spain
11843	noun.artifact	bed....
11852	verb.stative	amount
11855	noun.person	Marie-France
11856	noun.cognition	neurotransmitter
11858	noun.cognition	autism
11859	verb.creation	taine
11863	verb.contact	snatch
11864	verb.motion	stalk
11866	noun.artifact	quilt
11867	noun.artifact	comforter
11869	noun.object	puddle
11871	verb.contact	twitch
11873	noun.body	shoulderblade
11876	noun.artifact	scraper
11882	noun.process	freeze
11887	noun.artifact	laserdisk
11888	noun.artifact	bedsidetable
11889	noun.artifact	leash
11896	verb.change	takeon
11898	noun.artifact	deathmask
11901	noun.artifact	alcohol
11905	noun.body	eyelid
11907	noun.body	breath
11908	verb.motion	halt
11909	noun.act	intake
11912	verb.motion	comethrough
11915	noun.location	Haniwa
11920	verb.perception	hiding
11926	noun.person	stare
11934	verb.social	resist
11935	noun.motive	urge
11937	noun.person	"case""--and"
11943	noun.person	Naniwa
11950	noun.artifact	"computer--""what"
11951	noun.communication	rezsimstim
11954	noun.person	GeneralGirling
11956	verb.communication	goblank
11963	noun.artifact	hangar
11964	noun.artifact	servicebay
11965	noun.artifact	spacecraft
11968	noun.object	gap
11973	noun.body	haunch
11978	noun.artifact	shouder
11980	verb.change	fire
11983	verb.stative	freeze
11984	noun.person	braunmicrodrone
11986	noun.artifact	accessory
11987	noun.communication	packagedeal
11988	noun.substance	matte
11989	noun.person	daddy
11990	noun.animal	longleg
11994	noun.artifact	baseball
11995	verb.contact	favor
12003	noun.artifact	vacuumrig
12009	noun.artifact	construction
12010	noun.communication	whine
12011	noun.communication	motor
12019	verb.body	wink
12020	verb.motion	led
12023	noun.location	garvey
12029	verb.stative	have
12031	verb.contact	gnaw
12035	verb.communication	expect
12037	noun.body	forehead
12040	verb.motion	hoist
12042	noun.communication	change
12044	verb.social	signon
12049	verb.communication	grit
12057	noun.communication	bite
12061	noun.group	oooooooooooooooooooo
12062	noun.artifact	zero
12064	verb.perception	stutter
12065	verb.change	chopup
12066	noun.group	GENERALGirling
12067	noun.person	trainCORTOforscreamfistAndsellhISASS
12068	noun.person	w
12069	noun.person	mute
12070	noun.person	CONSTRUCTofGirling
12071	noun.person	w/MUTESEZ
12072	verb.communication	mean
12073	noun.person	DIXIE
12076	noun.shape	round
12077	noun.substance	Chubb
12079	verb.contact	tongue
12081	noun.location	Braun
12091	noun.artifact	dreadlock
12092	noun.artifact	netcap
12093	verb.contact	crochet
12094	noun.artifact	yarn
12095	verb.contact	slitte
12096	noun.substance	ganja
12101	noun.artifact	armitage
12104	verb.contact	hang-
12105	verb.change	unscreened
12106	noun.cognition	matrix
12107	noun.body	brain
12111	noun.communication	fist
12113	noun.group	blood
12114	noun.person	betrayer
12115	noun.artifact	dreadcap
12120	noun.person	prophet
12122	noun.location	bandon
12131	verb.social	comin
12134	noun.person	BabylonRocker
12135	verb.cognition	leave
12137	noun.artifact	ghostcassette
12147	noun.attribute	taste
12148	noun.person	mael-cum
12155	noun.artifact	shard
12156	noun.person	FuckArmitage
12160	noun.substance	light
12163	noun.person	GarveyMaelcum
12164	noun.communication	bass
12165	noun.artifact	rocksteady
12166	noun.person	Ziondub
12170	verb.motion	run-
12175	noun.artifact	beat
12185	noun.person	palWintermute
12186	verb.change	goblack
12187	verb.possession	hop-
12188	noun.act	pin
12192	verb.social	keeptrack
12193	noun.artifact	powerofattorney
12200	noun.person	t-A.
12205	noun.substance	shellfish
12206	noun.person	T-a
12208	noun.person	Marie
12210	noun.location	Australia
12213	noun.location	StraylightETA
12214	verb.social	slot
12216	noun.location	it
12217	noun.communication	estimate
12218	noun.location	Kuangpen-
12219	noun.act	etration
12221	noun.cognition	core
12223	noun.location	Melbourne'll
12225	noun.person	securitysys-tem
12227	verb.communication	block
12228	verb.communication	override
12234	verb.cognition	fiddle
12235	noun.artifact	entrance
12236	noun.location	exit
12237	noun.person	bigwig
12238	verb.creation	riddle
12240	noun.possession	ception
12241	noun.artifact	immunesystem
12242	verb.change	fallapart
12243	noun.person	butWintermute
12244	noun.person	Arm--
12245	noun.person	lozenge
12246	noun.act	close-up
12248	noun.person	ColonelWillieCorto
12252	noun.artifact	navigationdeck
12255	noun.location	MarcusGarvey
12257	noun.person	Omahathunder
12258	verb.communication	...
12263	noun.artifact	fortress
12268	verb.cognition	scheme
12269	verb.possession	barter
12271	verb.competition	front
12272	noun.group	Win-
12274	noun.location	ChibaHilton....
12275	noun.person	arm-itage
12276	verb.motion	blowaway
12284	noun.person	tear
12289	noun.communication	codename
12293	noun.person	escape
12294	noun.act	evasion
12295	noun.location	finnishborder
12297	noun.group	treetop
12298	noun.location	seatof
12302	verb.contact	slick
12303	noun.location	betrayal
12305	noun.artifact	twillshirt
12308	noun.attribute	illness
12311	verb.stative	distort
12314	noun.artifact	midbaylock
12316	noun.artifact	midbay
12321	noun.substance	toxin
12325	noun.substance	poison
12327	noun.animal	shoul-
12330	noun.artifact	g-web
12331	verb.contact	tug
12332	noun.group	Texas
12334	noun.substance	slowpoison
12337	noun.artifact	seal
12342	noun.artifact	kit
12344	noun.person	theZionite
12350	noun.person	Mar-cusGarvey
12355	verb.stative	pause
12362	noun.artifact	airlockhatch
12364	noun.animal	lion
12366	noun.artifact	midbayhatch
12369	noun.location	recess
12371	noun.person	redled
12372	noun.location	life
12374	verb.communication	countdown
12376	verb.change	withdraw
12381	noun.phenomenon	vibration
12387	noun.artifact	recess
12389	noun.person	Haniwa
12390	noun.group	yard
12391	verb.possession	chauffeur
12395	noun.attribute	ebony
12396	noun.artifact	veneer
12399	verb.contact	invade
12403	noun.substance	re
12406	verb.consumption	breathe
12409	noun.location	insula-tion
12411	noun.state	trouble
12414	verb.contact	pad
12418	noun.artifact	opening
12420	noun.act	clearance
12421	noun.person	casefol-
12422	verb.consumption	low
12423	noun.artifact	rail
12424	noun.location	bridge
12426	verb.contact	launch
12429	noun.communication	chatter
12430	noun.artifact	printer
12431	verb.change	turnout
12436	noun.group	"ooooooooooooooooooooooooooo""system"
12438	noun.artifact	column
12443	noun.artifact	Hosaka
12449	noun.artifact	exercisemachine
12453	verb.contact	bind
12455	noun.artifact	headrest
12458	verb.contact	congeal
12459	noun.artifact	pearl
12461	noun.artifact	handle
12462	noun.artifact	garrotte
12463	noun.artifact	broomhandle
12465	verb.contact	membere
12470	noun.person	Japan
12471	verb.cognition	doubt
12475	noun.artifact	lounge
12476	verb.contact	shred
12477	verb.contact	crumple
12479	verb.contact	snare
12480	noun.artifact	articulatedchair
12482	verb.contact	spew
12483	noun.artifact	bulk-headunit
12484	noun.shape	slot
12488	noun.event	chatter
12490	verb.contact	drill
12493	noun.artifact	bridge
12497	verb.contact	rip
12499	noun.communication	zero
12503	verb.stative	reveal
12508	noun.attribute	patch
12512	noun.communication	figure
12516	noun.artifact	escapepod
12517	noun.artifact	lifeboat
12518	verb.communication	countin
12524	noun.artifact	printout
12529	noun.object	bead
12530	verb.motion	arc
12539	verb.contact	smack
12541	noun.person	micro-
12545	noun.artifact	ringconnection
12549	noun.substance	seal
12552	verb.contact	pound
12565	noun.person	girling
12567	noun.location	toHelsinki
12577	noun.feeling	hysteria
12579	verb.perception	shrill
12580	noun.artifact	phonepad
12583	noun.communication	babble
12584	verb.perception	roar
12587	verb.communication	howldown
12591	noun.location	midwestern
12597	verb.motion	rebound
12599	noun.phenomenon	droplet
12604	noun.phenomenon	hurricane
12605	noun.person	ColonelCorto
12607	noun.communication	rendition
12609	noun.location	fist
12610	verb.stative	m
12615	noun.act	ejection
12618	verb.contact	clack
12619	noun.person	lexan
12623	verb.motion	stick
12626	noun.location	Free-side
12627	noun.object	steppes
12628	noun.person	trenchcoat
12630	noun.person	KuangGradeMarkEleven
12633	noun.artifact	tracery
12636	noun.substance	snowcrystal
12639	verb.possession	Blew
12645	verb.contact	unbond
12647	noun.person	soWintermute
12648	verb.communication	count
12650	noun.group	construct
12658	noun.group	VillaStraylight
12659	noun.substance	endorphin
12660	noun.cognition	analog
12661	noun.state	hangover
12663	verb.motion	movethrough
12664	noun.artifact	bath
12665	noun.person	Braundrone
12667	noun.artifact	clip
12670	verb.contact	stripe
12673	noun.artifact	cover
12674	verb.contact	ripaway
12675	noun.artifact	workcrew
12676	verb.motion	crouch
12677	noun.animal	fletcher
12681	noun.artifact	workcart
12682	noun.artifact	coverall
12683	verb.creation	singing
12685	noun.communication	melody
12686	verb.perception	comeback
12688	noun.attribute	craziness
12689	noun.substance	resin
12691	noun.attribute	knack
12692	noun.communication	impe-dimentia
12693	verb.social	line
12696	verb.motion	twist
12700	verb.motion	break-
12701	noun.artifact	length
12703	noun.time	history
12705	verb.cognition	sift
12719	noun.animal	nightwing
12720	verb.motion	whirldown
12721	noun.phenomenon	flame
12722	noun.person	....armitage
12726	noun.feeling	guilt
12731	noun.person	OldAshpool
12732	verb.cognition	drill
12735	verb.cognition	deprive
12736	noun.substance	overdose
12737	verb.consumption	mixed
12742	noun.cognition	sensoryinput
12746	noun.attribute	power
12748	noun.animal	batsus
12749	noun.group	multinational
12751	verb.communication	transcend
12752	noun.cognition	barrier
12753	verb.social	attain
12754	noun.state	immortality
12755	noun.person	zaibatsu
12756	verb.social	assassinate
12757	noun.person	executive
12759	noun.group	sition
12760	verb.social	access
12761	noun.group	Tessier-Ashpool
12765	noun.event	atavism
12767	noun.person	heremem-
12770	noun.artifact	audiodisk
12774	verb.contact	pluckat
12775	noun.artifact	Modem
12778	noun.animal	hatchwasp
12786	noun.attribute	aimlessness
12791	noun.person	kingpin
12792	verb.contact	cripple
12794	noun.act	wage
12798	noun.attribute	flatness
12799	noun.event	accommodation
12800	noun.person	parent
12801	noun.person	ganism
12802	noun.location	root
12803	noun.attribute	cool
12804	noun.relation	connection
12806	verb.contact	stripback
12807	noun.attribute	crete
12808	verb.communication	wonder
12814	noun.location	target
12815	noun.substance	rainbowtint
12818	noun.substance	core
12819	noun.shape	arch
12820	noun.substance	emerald
12821	noun.shape	col-
12823	noun.person	....Shoulda
12825	noun.location	NewBank
12826	noun.relation	fiftieth
12827	noun.act	drudgery
12830	verb.communication	Wait'll
12831	verb.contact	peare
12837	verb.change	extend
12838	noun.substance	poly-
12841	verb.communication	hand
12855	noun.quantity	coupla
12857	verb.motion	billow
12861	noun.communication	Partagas
12865	noun.group	bunchaROM
12869	noun.communication	ample
12871	verb.change	terrelate
12873	noun.artifact	freezer
12874	noun.person	fuck
12876	verb.motion	wrinkle
12877	verb.change	tiein
12881	noun.artifact	sys-tem
12882	noun.person	subtle
12883	verb.cognition	except
12886	noun.body	eyeball
12887	noun.animal	shellfish
12890	noun.body	butt
12898	verb.stative	nod
12906	noun.artifact	toothpick
12909	noun.animal	salmon
12910	verb.communication	compel
12913	noun.motive	compulsion
12914	verb.communication	subject
12916	noun.time	lifetime
12918	noun.attribute	part
12919	noun.possession	payoff
12928	noun.artifact	pock-ets
12929	verb.motion	trudge
12933	noun.quantity	pace
12940	noun.person	construct
12944	noun.location	shop-ping
12947	verb.perception	bring
12948	verb.creation	leave
12949	noun.artifact	bulb
12952	verb.social	surround
12953	verb.social	suspend
12954	noun.attribute	futility
12957	noun.feeling	concern
12959	noun.body	endorphin
12960	verb.social	regulate
12961	verb.cognition	pass
12963	noun.artifact	binding
12968	verb.perception	track
12969	noun.communication	plaque
12971	verb.contact	click
12972	noun.object	sand-
12973	noun.animal	wich
12974	verb.stative	protect
12977	noun.artifact	cryogeniccom-
12978	noun.quantity	pound
12982	verb.social	takeon
12983	verb.creation	picture
12987	verb.perception	nod
12988	noun.location	VillaStray-
12989	noun.act	cross
12993	noun.location	sanctum
12995	verb.social	favor
12997	noun.substance	finish
12999	verb.contact	protect
13000	noun.artifact	rip
13006	noun.person	prob-lem
13010	noun.artifact	polycarbon
13013	noun.substance	lunar
13016	verb.cognition	listen
13019	noun.location	Marie-France
13021	noun.person	puppet
13027	verb.consumption	use
13028	noun.cognition	profile
13029	noun.artifact	valve
13032	noun.cognition	template
13038	verb.stative	feellike
13044	noun.cognition	disorientation
13045	noun.person	hor-ror
13050	noun.artifact	holos
13051	noun.artifact	triptych
13054	noun.artifact	caricature
13055	noun.communication	cartoon
13061	noun.artifact	overlay
13064	noun.artifact	flashhider
13065	noun.body	pelvis
13066	verb.body	cant
13068	noun.feeling	cruelty
13070	noun.artifact	threadbare
13074	noun.attribute	image
13075	noun.plant	evergreen
13081	noun.person	par-ody
13082	verb.stative	slouch
13083	noun.artifact	approximation
13087	verb.motion	stepback
13088	verb.motion	guste
13098	verb.contact	Jack
13100	verb.contact	toss
13101	noun.phenomenon	yellowlight
13102	noun.substance	incandes-
13103	noun.quantity	cent
13104	noun.artifact	expansion
13105	noun.artifact	fixture
13108	noun.location	base-
13109	noun.artifact	ment
13111	noun.artifact	hideout
13112	noun.attribute	roughness
13114	verb.communication	depict
13115	noun.location	SpiceBazaar
13117	noun.person	inquisitor
13125	verb.communication	project
13126	noun.location	vantagepoint
13127	noun.act	torture
13128	noun.communication	display
13129	noun.location	wave
13130	verb.weather	rise
13131	noun.shape	crest
13132	noun.artifact	skeleton
13133	verb.contact	textured
13137	noun.location	foreground
13139	noun.person	soldier
13140	noun.group	tableau
13143	verb.change	assimilate
13146	noun.person	child
13147	noun.body	tooth
13153	noun.attribute	gentleness
13160	noun.person	demonlover
13167	verb.contact	pocket
13175	verb.contact	parting
13176	noun.object	lycarbon
13179	verb.change	disguise
13183	noun.artifact	gash
13192	noun.attribute	attitude
13193	verb.perception	sense
13195	verb.contact	pull
13201	noun.attribute	nonchalance
13202	noun.person	regency
13203	noun.person	duelist
13204	noun.communication	performance
13205	noun.event	culmination
13206	noun.time	life-time
13207	noun.cognition	martialart
13209	verb.change	growup
13210	noun.person	hero
13211	noun.person	SonyMao
13212	noun.communication	video
13213	noun.person	MickeyChiba
13214	noun.artifact	wholelineage
13215	noun.person	Lee
13216	noun.person	Eastwood
13222	verb.change	chop
13223	noun.possession	legacy
13224	noun.attribute	reach
13225	noun.shape	vature
13227	verb.stative	walled
13230	noun.artifact	stairway
13231	verb.stative	flood
13234	verb.motion	throw
13235	noun.location	blob
13237	verb.change	soupup
13238	verb.perception	jazz
13239	noun.person	neurosurgeon
13241	verb.change	choreograph
13242	noun.cognition	killerinstinct
13248	noun.person	gre-nade
13255	noun.act	dart
13257	verb.contact	curling
13258	noun.artifact	grenade
13259	verb.change	detonate
13260	noun.artifact	weddingcake
13265	noun.location	inGarvey
13270	noun.artifact	bowlingball
13271	noun.communication	assassination
13272	noun.location	Ankara
13273	verb.contact	pluck
13275	noun.state	shock
13277	noun.person	temperfoam
13279	noun.artifact	moire
13281	verb.change	tighten
13287	verb.contact	wiggle
13288	noun.state	pulp
13295	noun.group	mesh
13296	verb.motion	whirl
13298	noun.feeling	sciousness
13301	noun.state	sting
13304	noun.communication	sprawl
13308	verb.emotion	annoy
13312	noun.quantity	More
13318	noun.person	JAcko
13319	noun.communication	afterimage
13326	verb.change	got
13327	noun.artifact	squeezebottle
13329	verb.contact	suckout
13331	noun.act	shit
13333	noun.person	Craymonitor
13335	noun.location	theFinn
13346	noun.artifact	picture
13352	verb.communication	express
13365	noun.person	Mael-
13376	verb.motion	listenup
13377	noun.communication	sideband
13380	noun.artifact	navigationsystem
13386	noun.artifact	sideband
13392	noun.artifact	Straylightsystem
13394	noun.artifact	zircon
13395	noun.location	killRiviera
13402	noun.feeling	glee
13403	verb.change	fuckup
13404	verb.possession	blow
13405	noun.artifact	grapple
13426	verb.communication	requestin
13427	verb.cognition	bet
13429	noun.communication	Bang
13431	noun.artifact	snag
13432	verb.contact	fuckoff
13435	verb.contact	cutoff
13436	noun.body	fingernail
13437	noun.communication	Flatline
13444	noun.state	bliss
13445	noun.body	forebrain
13446	noun.act	sidestep
13448	noun.artifact	brooch
13449	verb.motion	tilt
13450	noun.state	mode
13452	verb.emotion	suffer
13457	noun.person	neon
13458	noun.animal	worm
13459	noun.state	touch
13460	noun.artifact	burlap
13461	verb.consumption	fry
13462	verb.communication	recoil
13465	noun.artifact	sion
13466	verb.stative	overlap
13467	noun.event	whitenoise
13468	noun.cognition	frameofmind
13469	noun.artifact	thing
13472	noun.artifact	poolchair
13474	noun.substance	camelskin
13475	noun.artifact	hassock
13477	noun.person	djellaba
13489	verb.perception	study
13490	noun.body	hawknose
13491	noun.communication	why
13493	noun.person	buthideo
13497	verb.contact	drawback
13499	noun.attribute	sterling
13506	noun.person	convict
13507	noun.artifact	roofgarden
13511	verb.creation	manage
13513	noun.act	mis-take
13514	verb.cognition	underestimate
13515	noun.substance	tile
13518	noun.substance	highballglass
13523	noun.communication	profile
13524	noun.cognition	statistic
13530	verb.body	beam
13531	noun.feeling	perversity
13533	noun.substance	rockcrystal
13535	noun.feeling	enjoyment
13538	noun.feeling	exasperation
13539	verb.emotion	reserve
13541	verb.cognition	Wintermute
13543	noun.group	empire
13544	noun.cognition	intelligence
13553	noun.artifact	swingrecord
13555	verb.competition	match
13556	noun.artifact	dancer
13557	noun.artifact	wake
13563	noun.body	facepink
13568	verb.contact	smash
13574	noun.artifact	sling
13575	noun.artifact	shockcord
13576	noun.substance	rubbersuction
13578	verb.contact	work
13581	noun.artifact	wrench
13582	noun.artifact	counterspring
13583	verb.perception	twang
13584	noun.artifact	hexhead
13586	verb.perception	groan
13588	verb.possession	takin
13594	noun.artifact	pouch
13596	noun.substance	tool
13597	noun.artifact	job
13600	verb.change	bunch
13602	verb.contact	slide
13603	noun.substance	poly
13607	noun.artifact	workbelt
13609	verb.change	free
13610	verb.contact	retrieve
13611	verb.contact	kickback
13613	noun.communication	dock
13614	noun.artifact	diagram
13616	verb.contact	snag
13619	verb.contact	pickat
13621	noun.location	truth
13623	verb.contact	unwrap
13626	verb.contact	chopoff
13628	noun.plant	forestock
13629	noun.artifact	shoulderstock
13631	noun.attribute	sweat
13632	noun.plant	ganja
13637	verb.contact	wrap
13639	noun.artifact	pis-tolgrip
13646	noun.act	piss
13652	noun.person	Green
13662	noun.location	circuit
13672	noun.cognition	synaesthesia
13673	noun.plant	melon
13676	verb.social	bar
13678	verb.weather	flare
13680	verb.contact	haloed
13684	verb.motion	arrive
13686	verb.perception	register
13687	noun.communication	vibration
13690	noun.artifact	intensivecare
13698	verb.motion	comearound
13699	verb.motion	comearound--
13700	verb.emotion	distract
13701	verb.possession	throwup
13707	noun.person	wine
13713	verb.communication	tapout
13717	verb.stative	shrink
13718	verb.motion	waver
13721	noun.artifact	graphic
13724	noun.location	curvature
13727	noun.substance	ribbon
13728	noun.communication	fiberoptic
13729	noun.artifact	back-upbattery
13730	noun.artifact	drain
13737	noun.substance	suction
13742	noun.substance	pad
13743	noun.artifact	thumb
13744	noun.phenomenon	suction
13745	noun.artifact	shoulderstrap
13748	noun.possession	bank
13759	noun.substance	freeside
13764	verb.contact	rebound
13775	verb.change	tear
13776	verb.possession	missin
13781	verb.social	messin
13784	verb.social	dockin
13785	verb.perception	spectin
13792	noun.body	handhold
13793	noun.artifact	navigationboard
13795	noun.attribute	greensquare
13800	verb.motion	miss
13802	noun.artifact	garvey
13804	noun.food	grub
13807	verb.contact	springout
13808	verb.contact	grip
13810	verb.stative	extrude
13813	noun.event	scrape
13815	noun.animal	trem-
13816	noun.artifact	bling
13817	noun.plant	frond
13824	noun.cognition	configuration
13828	noun.artifact	dreadbag
13838	verb.consumption	bleed
13840	noun.attribute	ecosystem
13846	noun.phenomenon	rotation
13848	verb.stative	articulate
13849	noun.artifact	member
13850	noun.artifact	seg-ment
13857	verb.contact	curveup
13860	noun.person	Remington
13863	noun.artifact	nylonjacket
13864	noun.artifact	canvassneaker
13869	noun.artifact	makeshiftstrap
13872	verb.motion	force
13873	verb.cognition	replay
13878	noun.artifact	eco-system
13880	verb.motion	cycling
13881	noun.act	introduction
13883	verb.cognition	relyon
13884	noun.act	shipment
13885	noun.act	augmentation
13886	noun.substance	soilnutrient
13888	verb.possession	produce
13896	verb.contact	setinto
13901	verb.contact	puff
13908	noun.time	mon
13918	noun.artifact	suitcoat
13923	verb.cognition	expect
13927	noun.person	eurasian
13929	verb.motion	stepthrough
13930	verb.communication	goggle
13933	noun.person	Blank
13934	noun.location	theRastafarian
13937	verb.motion	standup
13938	verb.contact	bang
13941	verb.body	swallow
13942	noun.communication	loyalty
13943	noun.possession	loyalty
13949	noun.artifact	Remington
13951	noun.substance	overlap-ping
13961	noun.substance	jack
13966	verb.motion	take
13970	noun.artifact	adaptor
13972	noun.group	needOno
13976	verb.motion	nudge
13977	noun.person	captive
13985	verb.communication	drawl
13986	verb.contact	hop
13987	noun.location	lonny
13991	noun.person	van-ishe
13998	noun.artifact	joke
14000	noun.event	timelapse
14004	verb.perception	mirror
14006	noun.state	fracture
14008	noun.artifact	jet
14012	verb.contact	bandage
14014	noun.event	concussion
14023	verb.social	playwith
14026	noun.attribute	smear
14027	noun.substance	djellaba
14030	verb.body	nurse
14034	verb.change	reset
14037	noun.event	shake
14038	noun.body	strand
14040	noun.person	abuser
14042	verb.body	tense
14046	noun.cognition	margin
14048	verb.communication	decant
14052	verb.competition	focus
14053	verb.creation	commission
14054	noun.artifact	intel-
14055	noun.substance	ligence
14056	noun.person	visionary
14058	noun.act	decision
14060	noun.person	Tessier-Ashpool
14062	noun.person	unit
14063	noun.person	fascinating
14064	noun.communication	direction
14065	verb.motion	burrow
14071	noun.person	win-termute
14072	noun.communication	turing
14073	noun.group	BerneAl
14074	verb.cognition	manipulate
14075	noun.communication	subprogram
14076	noun.state	fruition
14077	noun.attribute	capacity
14078	verb.social	order
14080	noun.person	drink
14084	verb.motion	leave
14086	noun.person	playdoctor
14090	verb.contact	drive
14099	verb.stative	need
14101	noun.person	Chubb
14106	noun.communication	diary
14108	verb.possession	surrender
14110	verb.communication	contend
14117	noun.location	Sony
14120	verb.motion	comeback
14129	noun.person	righteousdub
14133	verb.cognition	finesse
14135	verb.contact	con
14136	noun.person	doorman
14140	noun.artifact	servicecart
14145	noun.artifact	upholstery
14146	noun.body	Braun
14147	verb.contact	wink
14149	noun.artifact	bus
14156	noun.attribute	speed
14157	verb.contact	corner
14160	verb.contact	leanout
14161	noun.substance	left
14165	verb.contact	lean
14168	noun.artifact	showcase
14170	noun.artifact	collection
14173	noun.event	whine
14174	noun.artifact	electricmotor
14177	noun.animal	foam
14179	verb.motion	lunge
14181	verb.contact	press-
14182	verb.stative	ing
14184	noun.artifact	jacketpocket
14193	verb.perception	sizzle
14194	verb.weather	shot
14199	noun.artifact	safety
14205	verb.perception	wan
14209	noun.communication	lettering
14210	verb.communication	duce
14211	noun.relation	function
14212	noun.person	functionary
14213	verb.change	polish
14214	verb.motion	dere
14217	noun.group	MetroHolografix
14219	verb.motion	ping
14223	noun.artifact	book
14228	noun.artifact	cart
14234	verb.contact	nip
14236	verb.emotion	resist
14243	noun.act	Jig
14246	verb.cognition	checkin
14256	verb.motion	piston
14257	verb.motion	pump
14259	verb.motion	lack
14262	noun.person	gray
14266	noun.animal	haunch
14270	noun.artifact	bottom
14274	noun.communication	tune
14280	noun.location	FujiElectric
14283	noun.object	gull
14284	noun.substance	sand
14286	verb.body	weep
14287	noun.person	gull
14289	verb.contact	soak
14291	verb.consumption	dribble
14292	verb.weather	cool
14297	verb.perception	ache
14303	verb.perception	chatter
14304	verb.contact	comb
14305	noun.location	pattern
14308	verb.contact	disturb
14312	noun.communication	glow
14316	noun.feeling	comfort
14319	noun.state	predicament
14322	noun.location	inNightCity
14324	noun.act	prop
14326	noun.body	castle
14328	noun.substance	rot
14329	noun.location	europa
14341	noun.phenomenon	sting
14342	noun.location	sound
14345	noun.object	seawater
14348	verb.motion	retrace
14349	verb.stative	define
14350	noun.body	step
14352	verb.contact	tearaway
14358	verb.change	shift
14360	noun.substance	driftwood
14361	verb.consumption	suck
14362	noun.substance	fire
14364	noun.artifact	headband
14371	verb.contact	scour
14372	verb.contact	add
14375	noun.phenomenon	firelight
14379	noun.person	junkie
14380	noun.feeling	desperation
14386	noun.object	scrap
14388	noun.act	fuck
14389	verb.cognition	hear
14395	noun.person	Dixie'll
14401	verb.communication	say
14405	verb.communication	edit
14407	verb.possession	win
14417	noun.artifact	shippingcontainer
14420	noun.artifact	packet
14421	noun.artifact	pat
14422	noun.food	butter
14423	verb.body	tighten
14424	noun.feeling	hunger
14425	verb.motion	rollout
14431	noun.food	beef
14433	noun.group	content
14434	verb.motion	fumble
14436	verb.contact	lieon
14438	noun.substance	ration
14441	verb.cognition	get
14443	noun.substance	rainwater
14446	verb.contact	knotted
14447	noun.state	dirt
14449	verb.contact	dump
14451	noun.food	mush
14454	noun.cognition	feel
14460	noun.artifact	memory
14461	verb.contact	peeloff
14464	noun.object	surf
14470	verb.body	piss
14471	noun.substance	saltwater
14472	noun.act	sore
14473	noun.artifact	french
14476	verb.contact	scoop
14477	noun.person	ward
14485	noun.food	hash
14492	verb.motion	gethome
14496	verb.contact	washup
14500	noun.artifact	door-
14505	verb.body	washup
14510	noun.artifact	ember
14513	noun.artifact	flashsamurai
14514	verb.emotion	scared
14515	verb.perception	glanceback
14519	verb.social	have
14521	noun.person	Tony
